Campaign_ID,Campaign_Name,Channel,Region,Start_Date,Budget_USD,Leads_Generated,Conversions,ROI_Percent,Status
CMP-05228,Holiday Special,email,East ,26/02/2023,"$27,389",4311.0,N/A,186.56%,Active
CMP-05229,Summer Sale,SOCIAL MEDIA,N/A,2022/12/08,47926 USD,3592,268,143.51,Inactive
CMP-05230,SUMMER SALE,EMAIL,south,18/02/2024,5210,3955,74.0,214.89,completed
CMP-05231,,organic,south,06-12-2024,48166.0,N/A,160,220.44,inactive
CMP-05232,,SOCIAL MEDIA,north,02-26-2024,48773.00,1370,,294.0,Inactive
CMP-05233,Summer  Sale,ppc,South,2023-09-13,$18931,N/A,232,151.73,completed
CMP-05234,Back to School,EMAIL,East,2022-10-01,23803.00,,N/A,N/A,ACTIVE
CMP-05235,Holiday Special,Social Media,north,08-27-2023,$1684,N/A,N/A,52.56,inactive
CMP-05236,,EMAIL,West,07-27-2023,46187,,N/A,N/A,
CMP-05237,,email,N/A,2023-04-14,TBD,3624,237,111.0,Pending
CMP-05238,Summer  Sale,PPC,North,04/09/2023,,,774.0,,inactive
CMP-05239,N/A,,North,01/02/2024,9251.00,,N/A,N/A,Pending
CMP-05240,Holiday Special,organic,West,2024-02-15,31737.0,4782,,203.02%,Completed
CMP-05241,Holiday Special,email,NORTH,2023/05/11,$10610,588,450,N/A,Active
CMP-05242,N/A,EMAIL,East,2022/03/12,"$28,551",N/A,N/A,271.0,completed
CMP-05243,SUMMER SALE,Organic,South,2022/01/09,11307,3431.0,150.0,59.22,active
CMP-05244,black friday,,,2024/05/07,33083.0,3588.0,566.0,-4.0,ACTIVE
CMP-05245,Holiday Special,organic,south,05-01-2022,45645 USD,4516.0,869.0,,Pending
CMP-05246,New Year Promo,EMAIL,East ,26/01/2022,,883.0,861.0,,inactive
CMP-05247,New Year Promo,,N/A,13/06/2023,19646.00,,,256.54,active
CMP-05248,N/A,PPC,West,2022/06/22,TBD,3103,,N/A,N/A
CMP-05249,black friday,Organic,East,2024-04-08,,,N/A,,
CMP-05250,,EMAIL,,06/06/2024,N/A,4326.0,N/A,28.0,Completed
CMP-05251,Summer  Sale,organic,South,01/08/2023,TBD,N/A,N/A,193.98,
CMP-05252,SUMMER SALE,organic,north,2023-01-23,,1870,,194.09,active
CMP-05253,,,,2022/07/04,TBD,N/A,987.0,N/A,Active
CMP-05254,Black Friday,SOCIAL MEDIA,south,2022/01/09,24060,2327.0,N/A,,Completed
CMP-05255,black friday,Organic,NORTH,2023-12-14,21984,3748.0,636,N/A,Pending
CMP-05256,SUMMER SALE,Social Media,N/A,30/09/2022,$34742,,724,N/A,active
CMP-05257,Holiday Special,ppc,West,03/06/2022,TBD,,N/A,N/A,
CMP-05258,Back to School,Social Media,West,02-24-2023,13657 USD,3246,653.0,277.63,active
CMP-05259,Back to School,PPC,N/A,10/12/2023,29424,542,150,N/A,inactive
CMP-05260,N/A,EMAIL,,11-30-2023,TBD,N/A,N/A,168.22,N/A
CMP-05261,Summer Sale,Social Media,north,03-17-2024,30760,N/A,166,146.89,inactive
CMP-05262,black friday,email,,08/02/2022,,N/A,N/A,,Active
CMP-05263,Summer  Sale,,south,2024/05/07,TBD,3071.0,N/A,44.41,N/A
CMP-05264,Black Friday,ppc,north,04-07-2022,TBD,N/A,,N/A,
CMP-05265,,organic,East,07-23-2022,TBD,388,262.0,,N/A
CMP-05266,N/A,ppc,N/A,17/12/2022,,1637,377.0,-6.8%,
CMP-05267,New Year Promo,EMAIL,north,05-24-2022,"$6,244",N/A,466.0,N/A,completed
CMP-05268,Summer Sale,Email,South,18/05/2022,46895 USD,N/A,643.0,254.0,active
CMP-05269,N/A,EMAIL,North,13/12/2022,32978 USD,4370,N/A,,ACTIVE
CMP-05270,Summer Sale,Organic,NORTH,2023/12/16,31190 USD,3850.0,901,55.87,inactive
CMP-05271,Summer  Sale,ppc,North,2022-01-20,6987 USD,3176.0,,73.0,active
CMP-05272,Summer  Sale,organic,East ,02/09/2023,28442 USD,2682.0,N/A,43.31%,N/A
CMP-05273,Black Friday,ppc,N/A,13/12/2023,33046.0,N/A,137,134.48%,Pending
CMP-05274,Black Friday,SOCIAL MEDIA,NORTH,2023/07/27,47631 USD,N/A,614.0,N/A,Completed
CMP-05275,Holiday Special,EMAIL,North,02/10/2023,"$23,542",4324.0,759,165.97,Completed
CMP-05276,SUMMER SALE,PPC,West,11-12-2022,$29502,1200.0,N/A,139.74%,completed
CMP-05277,SUMMER SALE,ppc,North,03/01/2023,34490,2454.0,,,Completed
CMP-05278,Summer  Sale,SOCIAL MEDIA,north,02-12-2022,16808.0,839.0,,295.0,Completed
CMP-05279,SUMMER SALE,EMAIL,NORTH,03-14-2024,35385.0,4410,,259.0,
CMP-05280,Summer  Sale,ppc,N/A,2024/05/25,"$32,833",2321,,,ACTIVE
CMP-05281,Back to School,,East,2022/04/18,N/A,4576,,N/A,inactive
CMP-05282,black friday,Email,N/A,09-15-2022,,,292.0,39.0,Completed
CMP-05283,New Year Promo,Email,north,2022/04/04,10883,,518.0,59.06%,
CMP-05284,Back to School,,NORTH,2022-04-16,"$44,695",,875,N/A,ACTIVE
CMP-05285,New Year Promo,PPC,North,2022-06-29,22261.00,1057.0,622.0,298.5,N/A
CMP-05286,Back to School,,NORTH,04/01/2022,TBD,134.0,761,N/A,
CMP-05287,Summer  Sale,ppc,south,03/06/2022,$4019,N/A,N/A,55.0,Pending
CMP-05288,Black Friday,PPC,NORTH,08-24-2023,TBD,605,125,232.0,N/A
CMP-05289,black friday,EMAIL,NORTH,2022-04-28,"$6,310",1702,N/A,-5.0,Active
CMP-05290,Black Friday,,South,2023/06/19,6391.0,3407,,129.0,Active
CMP-05291,N/A,,South,2023-05-08,34056,N/A,,155.0,inactive
CMP-05292,Back to School,PPC,North,2023-12-19,2432.0,2970.0,200,268.3%,Inactive
CMP-05293,N/A,EMAIL,South,02-27-2023,,,811,158.0,Completed
,Black Friday,Social Media,north,2023-03-08,$40070,N/A,,267.0,
CMP-05295,Holiday Special,ppc,south,11/12/2022,$34419,,157.0,,inactive
CMP-05296,Back to School,,East ,12/05/2023,32588.00,2906,289.0,-8.05%,ACTIVE
CMP-05297,Summer  Sale,EMAIL,East,05-12-2023,,N/A,N/A,,N/A
,N/A,,north,2023-09-22,30185 USD,N/A,281,275.0,ACTIVE
CMP-05299,N/A,Email,,10-04-2022,39627 USD,3504.0,995.0,142.0,N/A
CMP-05300,N/A,PPC,West,2022-12-22,39069,N/A,927,,
CMP-05301,,EMAIL,South,09/06/2022,N/A,2790,923.0,26.0,inactive
CMP-05302,New Year Promo,organic,East ,2022-04-08,$17332,379.0,684.0,172.15%,
CMP-05303,Summer Sale,SOCIAL MEDIA,North,07/02/2024,16785.0,1429.0,841,147.53%,active
CMP-05304,black friday,ppc,,03-06-2023,,1131,N/A,N/A,Pending
CMP-05305,Summer Sale,Email,NORTH,2023-07-18,27155,,N/A,97.6,Inactive
CMP-05306,Back to School,EMAIL,East ,2022-07-26,37437.0,394,678.0,115.0,N/A
CMP-05307,Summer Sale,SOCIAL MEDIA,East,2022-12-25,"$37,733",4785,427.0,,
CMP-05308,Black Friday,SOCIAL MEDIA,south,2022/04/19,$14811,3059.0,,272.0,Completed
CMP-05309,Black Friday,email,NORTH,16/06/2024,,1786.0,185.0,N/A,active
CMP-05310,Summer  Sale,SOCIAL MEDIA,South,2022/04/19,$15923,,N/A,255.31,Completed
CMP-05311,Holiday Special,email,West,2022-04-08,TBD,4854,,48.23,N/A
CMP-05312,Back to School,EMAIL,north,2023-08-22,-40988,397.0,745.0,20.0,Pending
CMP-05313,N/A,,North,2022/09/30,$8860,2701.0,N/A,146.4,active
CMP-05314,Black Friday,Organic,North,02-28-2023,,4179,737.0,N/A,completed
CMP-05315,Black Friday,EMAIL,N/A,16/03/2024,$47644,4124,N/A,,
CMP-05316,N/A,,north,13/03/2023,TBD,N/A,726.0,N/A,Pending
CMP-05317,Back to School,ppc,south,2023-06-10,42671.0,N/A,355.0,288.0,inactive
CMP-05318,Summer  Sale,,North,10/11/2022,"$12,221",,678.0,179.82%,N/A
CMP-05319,New Year Promo,SOCIAL MEDIA,North,05-29-2022,TBD,N/A,,173.0,completed
CMP-05320,,Social Media,NORTH,2023-08-12,TBD,125,663.0,162.51,Inactive
CMP-05321,Holiday Special,PPC,south,07/10/2023,28289,,530.0,31.96,N/A
CMP-05322,New Year Promo,Social Media,NORTH,06/02/2023,3870,N/A,N/A,,Active
CMP-05323,Summer Sale,email,East,23/12/2023,TBD,N/A,917.0,,Pending
CMP-05324,Black Friday,ppc,N/A,06-28-2023,24856.00,4322,297.0,159.07,
CMP-05325,Holiday Special,PPC,South,30/01/2023,,N/A,502,274.97%,Active
CMP-05326,,,north,10-24-2023,$20537,3945,224,53.0,N/A
CMP-05327,Back to School,EMAIL,South,04-20-2022,36871.0,357,,,Completed
CMP-05328,Holiday Special,EMAIL,East ,24/04/2024,$21941,2377.0,,4.09,inactive
CMP-05329,Holiday Special,SOCIAL MEDIA,north,2023-05-28,N/A,3463,644.0,111.12,Completed
CMP-05330,Summer  Sale,EMAIL,NORTH,05-21-2022,$48203,2504.0,905.0,172.0,Inactive
CMP-05331,Summer Sale,Email,NORTH,2023-11-01,TBD,4473,669.0,203.0,ACTIVE
CMP-05332,SUMMER SALE,Social Media,north,02-08-2023,25294,,,N/A,Active
CMP-05333,Back to School,PPC,south,2023/07/25,,4047,N/A,183.27%,
CMP-05334,Summer  Sale,,north,08-04-2022,N/A,427.0,,N/A,Inactive
CMP-05335,New Year Promo,ppc,East,2023/11/20,22985.0,4599,,12.43,Completed
CMP-05336,Holiday Special,Organic,south,03-30-2023,,1179,209,32.03,active
CMP-05337,Back to School,,West,2022/08/20,35513.0,3597.0,247.0,98.35,ACTIVE
CMP-05338,New Year Promo,Email,north,2023/01/25,$46907,4970,,,Pending
CMP-05339,Back to School,PPC,N/A,08/03/2023,,4227,279.0,276.79,ACTIVE
CMP-05340,Black Friday,email,South,30/04/2024,35187.0,3348,,204.31,inactive
CMP-05341,,,south,26/01/2022,41766,4464.0,7,13.87,Pending
CMP-05342,SUMMER SALE,PPC,north,10/12/2022,TBD,N/A,589,N/A,N/A
CMP-05343,Summer Sale,organic,N/A,11-01-2022,N/A,1952,987.0,64.27%,Active
CMP-05344,N/A,Organic,South,2023-03-16,N/A,2229,821,136.64,Completed
CMP-05345,Black Friday,Email,south,2023-12-13,TBD,1890,323,37.21,inactive
CMP-05346,N/A,email,West,29/09/2023,,,,-6.69,Inactive
CMP-05347,New Year Promo,ppc,East ,04-13-2022,N/A,1956.0,906.0,N/A,completed
CMP-05348,N/A,Email,East ,11-29-2023,"$27,218",,10.0,N/A,Inactive
CMP-05349,,ppc,N/A,2023/07/26,N/A,4465,,,inactive
CMP-05350,Summer  Sale,Organic,,07/12/2022,N/A,N/A,168.0,,N/A
CMP-05351,N/A,PPC,East ,20/04/2022,5364.0,4575,459.0,,completed
CMP-05352,New Year Promo,PPC,south,10-04-2022,25098.0,3298.0,774.0,206.0,Inactive
CMP-05353,Summer  Sale,Organic,West,2022-07-20,$12426,2572.0,,N/A,Pending
CMP-05354,Holiday Special,,South,2024/01/13,,4688.0,N/A,84.91%,Active
CMP-05355,N/A,EMAIL,North,2023-07-18,,2404.0,,N/A,ACTIVE
CMP-05356,Summer  Sale,ppc,south,04-03-2022,49878,3727,702.0,164.03,
CMP-05357,Summer Sale,ppc,East,2023/01/29,5713 USD,3774,818,174.8,active
CMP-05358,Black Friday,PPC,NORTH,2024/03/19,,330,707.0,,Inactive
CMP-05359,New Year Promo,Email,East,2022-09-15,49645,2872.0,442.0,174.0,
CMP-05360,SUMMER SALE,email,,06-07-2022,27592,2305,601,N/A,Active
CMP-05361,New Year Promo,Social Media,South,2023/05/04,18415 USD,N/A,,33.19,
CMP-05362,Black Friday,PPC,East ,02/04/2023,TBD,3900.0,666.0,,ACTIVE
CMP-05363,Summer  Sale,Email,North,2023/01/15,TBD,,680.0,,inactive
CMP-05364,,email,North,2022/01/23,N/A,N/A,802,N/A,ACTIVE
CMP-05365,Holiday Special,email,East,03-19-2022,,3433.0,149.0,46.64,N/A
CMP-05366,Summer  Sale,email,N/A,2022/02/02,14287,3425.0,314.0,174.21,Pending
CMP-05367,Summer  Sale,email,N/A,2022/12/20,37533,4143.0,754,,Active
CMP-05368,Holiday Special,SOCIAL MEDIA,north,2022/10/25,$29060,N/A,N/A,,inactive
CMP-05369,Summer  Sale,organic,South,05/08/2022,N/A,1203,N/A,94.27%,
CMP-05370,Back to School,Social Media,south,13/03/2024,47388.0,306,N/A,,Inactive
CMP-05371,Summer Sale,organic,south,2022-09-28,9676.00,4486.0,916,N/A,active
CMP-05372,,,North,2023-11-17,20634 USD,1296,,,Completed
CMP-05373,Black Friday,Email,South,22/05/2023,4097,N/A,924.0,299.35%,active
CMP-05374,SUMMER SALE,Organic,south,08/04/2023,,235.0,749.0,,
CMP-05375,Summer  Sale,Organic,East ,01/06/2024,15336.00,N/A,N/A,5.31,Completed
CMP-05376,N/A,,West,30/07/2022,,,N/A,164.0,completed
CMP-05377,N/A,EMAIL,East ,2024-02-14,41719,N/A,,273.0,N/A
CMP-05378,Back to School,EMAIL,,2023/07/29,"$4,539",2780,885.0,153.11,N/A
CMP-05379,Summer  Sale,EMAIL,N/A,2024-03-04,19063 USD,4381,201.0,,Active
CMP-05380,Summer Sale,organic,West,02-11-2024,36524.0,3244.0,612.0,,N/A
CMP-05381,N/A,EMAIL,N/A,07/01/2022,49058 USD,4333.0,677,21.0,inactive
CMP-05382,Back to School,EMAIL,East,05-13-2024,,2840.0,353.0,88.96%,Active
,Summer Sale,Email,West,2023-12-09,N/A,2235.0,443,-7.19,active
CMP-05384,Summer Sale,,East,09-01-2023,N/A,2087.0,N/A,,Active
CMP-05385,N/A,Organic,West,2023-10-07,33972.0,,,232.36,N/A
CMP-05386,Holiday Special,Email,N/A,26/04/2022,39262 USD,N/A,580,N/A,Completed
CMP-05387,N/A,organic,N/A,2022-08-27,18593,1896,379.0,55.34,
CMP-05388,New Year Promo,Email,north,2023-10-08,12636.00,4967.0,80.0,6.16,Inactive
CMP-05389,Summer Sale,Social Media,N/A,24/05/2022,17557.00,N/A,646.0,N/A,inactive
CMP-05390,Summer Sale,organic,East,2023-02-18,21319.0,4445,N/A,178.68,ACTIVE
CMP-05391,Black Friday,EMAIL,north,2023-10-28,32201,,619,N/A,Active
CMP-05392,Holiday Special,email,NORTH,30/04/2023,N/A,1771.0,,N/A,ACTIVE
CMP-05393,Holiday Special,SOCIAL MEDIA,,08/11/2022,34773,4756.0,,41.0,Completed
CMP-05394,Summer Sale,EMAIL,North,24/10/2022,TBD,2390,614.0,N/A,inactive
CMP-05395,New Year Promo,PPC,NORTH,2022-09-14,18824.0,N/A,531.0,,
CMP-05396,SUMMER SALE,Email,,2023/09/19,25032,N/A,983.0,,Pending
CMP-05397,Holiday Special,Email,North,2024/02/13,,N/A,,196.22,N/A
CMP-05398,Holiday Special,Social Media,south,06-08-2024,4816,N/A,,N/A,Inactive
CMP-05399,SUMMER SALE,organic,N/A,2023/01/23,10927,4789.0,N/A,N/A,Completed
CMP-05400,N/A,Organic,West,2022/02/07,4485.0,N/A,766.0,162.0,Active
CMP-05401,New Year Promo,email,South,03-11-2023,TBD,3289.0,N/A,1.37,active
CMP-05402,Black Friday,SOCIAL MEDIA,,2022-02-11,2882,,303,228.54%,Pending
CMP-05403,Summer Sale,email,South,2024-04-06,24722 USD,3157,,218.0,Inactive
CMP-05404,black friday,SOCIAL MEDIA,West,08/04/2024,$26839,2322.0,919.0,34.26,ACTIVE
CMP-05405,SUMMER SALE,Social Media,south,09-04-2022,"$6,758",N/A,320.0,297.64,completed
CMP-05406,Holiday Special,email,South,12/04/2022,42406,N/A,,9.37,Pending
CMP-05407,New Year Promo,organic,south,14/05/2022,2930.0,1913,N/A,,Active
CMP-05408,N/A,PPC,N/A,17/05/2023,N/A,,,35.29,ACTIVE
CMP-05409,N/A,email,south,2024-01-12,N/A,N/A,N/A,,Pending
CMP-05410,,PPC,NORTH,2022/11/23,$18944,N/A,N/A,N/A,Active
CMP-05411,Summer  Sale,SOCIAL MEDIA,North,2023-10-15,37159.00,4741.0,470.0,285.69,Pending
CMP-05412,Black Friday,organic,East ,2023-11-16,49336.00,1619,N/A,104.3,active
CMP-05413,Summer  Sale,email,north,04/03/2024,41015.0,N/A,N/A,224.0,inactive
CMP-05414,Black Friday,EMAIL,,17/06/2022,"$13,828",843,861.0,,Active
CMP-05415,Holiday Special,SOCIAL MEDIA,North,2024/05/14,$9000,,N/A,N/A,Pending
CMP-05416,Black Friday,email,East ,07-15-2022,16224 USD,1775.0,219.0,,N/A
CMP-05417,,,,15/04/2022,,,709.0,39.59,Active
CMP-05418,black friday,EMAIL,North,01-20-2022,$6062,1973.0,N/A,109.58,Completed
CMP-05419,,SOCIAL MEDIA,south,27/04/2022,17790.0,577,746,115.86,inactive
CMP-05420,Back to School,,North,2023-02-03,12008,3009.0,375,58.88,Completed
CMP-05421,black friday,Organic,south,2022-02-13,8441,2907,302.0,,N/A
CMP-05422,Holiday Special,,South,22/09/2022,23671,382,352,88.0,ACTIVE
CMP-05423,SUMMER SALE,Organic,north,01-12-2024,,,271.0,-1.0,Inactive
CMP-05424,Holiday Special,ppc,,04-21-2022,4689,2146.0,,N/A,inactive
CMP-05425,SUMMER SALE,SOCIAL MEDIA,South,17/08/2022,,N/A,575,,active
CMP-05426,Summer  Sale,ppc,N/A,01-22-2024,29491,N/A,N/A,,active
CMP-05427,N/A,Organic,N/A,17/06/2023,N/A,4603.0,648.0,244.56,
CMP-05428,Black Friday,,south,08/05/2023,10750.0,3548.0,,46.48,Completed
CMP-05429,Back to School,SOCIAL MEDIA,North,2022/07/27,12282,,154.0,216.2%,Pending
CMP-05430,,SOCIAL MEDIA,south,29/03/2024,"$45,618",3465,,174.0,Inactive
CMP-05431,Back to School,Social Media,South,2023-03-24,"$5,693",2358,14.0,122.35,inactive
CMP-05432,Black Friday,ppc,N/A,01-02-2024,46218 USD,4600,363.0,151.85,Pending
CMP-05433,Summer  Sale,email,north,2023/08/14,"$15,338",1888.0,,N/A,inactive
CMP-05434,N/A,ppc,North,10-15-2022,36858,N/A,677.0,35.82,ACTIVE
CMP-05435,Summer  Sale,organic,East ,2022/08/12,N/A,1586.0,N/A,,Completed
CMP-05436,Black Friday,SOCIAL MEDIA,North,06-08-2022,TBD,4466,299.0,22.79,Inactive
CMP-05437,Back to School,Social Media,East,07-05-2023,6408,N/A,,,active
CMP-05438,Holiday Special,PPC,south,06-01-2024,46038,N/A,,245.0,Pending
CMP-05439,N/A,,south,20/06/2022,34374,1332.0,,,active
CMP-05440,,PPC,North,17/07/2023,TBD,N/A,90,151.43%,completed
CMP-05441,Summer  Sale,SOCIAL MEDIA,North,2024/03/12,29110.00,1112,,94.0,N/A
CMP-05442,Back to School,email,north,2022-09-18,"$38,463",931.0,354,95.31,active
CMP-05443,Holiday Special,Organic,East ,2023/11/02,23374.0,4278.0,,166.5,completed
CMP-05444,Black Friday,email,South,2024/01/07,$25806,2698,710.0,222.35,Active
CMP-05445,N/A,,North,2024/06/07,11135.00,349,N/A,216.21,
CMP-05446,black friday,Email,East,2024-05-29,$47426,4288.0,914.0,,inactive
CMP-05447,Summer  Sale,Email,south,04/03/2024,34104.0,2204,970.0,37.03%,Active
CMP-05448,Back to School,Email,north,05-28-2023,"$42,644",1909,317.0,N/A,completed
CMP-05449,SUMMER SALE,Organic,North,2023/06/13,,N/A,,118.19,Inactive
CMP-05450,Back to School,EMAIL,East ,2022-02-24,28194.0,,,112.35%,
CMP-05451,Summer  Sale,ppc,north,10-21-2023,3099.00,2508.0,741,215.03,ACTIVE
CMP-05452,,,NORTH,09-21-2023,1807,2238,,271.35,
CMP-05453,Black Friday,email,south,2023-01-13,,2259.0,611.0,,
CMP-05454,N/A,Organic,north,2024-05-13,,N/A,460.0,150.11%,N/A
CMP-05455,Back to School,Organic,East,2024-02-21,$36530,,,248.0,Pending
CMP-05456,black friday,Social Media,N/A,09-04-2022,46441.00,1459,593.0,,Active
CMP-05457,,Social Media,North,2022-06-07,10737.0,,41.0,289.0,active
CMP-05458,N/A,Organic,East,2023-07-16,37285 USD,4950.0,,N/A,inactive
CMP-05459,Summer  Sale,email,South,27/11/2023,11668.00,856,60,,Pending
CMP-05460,Back to School,SOCIAL MEDIA,south,08-05-2022,12500,3063,905.0,259.0,active
CMP-05461,Back to School,Email,south,2022/06/02,1841.00,,313,209.49,Active
CMP-05462,SUMMER SALE,ppc,NORTH,2024-01-28,22295,,,,Active
CMP-05463,Back to School,Social Media,West,06-15-2024,,1246.0,,N/A,
CMP-05464,Holiday Special,organic,North,2023-06-23,,1060,235.0,33.95,Pending
CMP-05465,Summer Sale,PPC,North,2023-04-02,N/A,1697,326.0,1.08,Inactive
CMP-05466,Black Friday,Social Media,N/A,2022/02/12,10775,4439.0,N/A,116.0,Inactive
CMP-05467,,organic,north,07-13-2022,33921.00,1569,N/A,124.25%,completed
CMP-05468,Black Friday,EMAIL,West,01-22-2022,N/A,529,61.0,,ACTIVE
CMP-05469,New Year Promo,SOCIAL MEDIA,north,28/07/2023,28448.0,,N/A,261.21,Completed
CMP-05470,Summer  Sale,Social Media,North,07-20-2022,$10971,N/A,635.0,93.46,inactive
CMP-05471,Summer Sale,Social Media,East,21/01/2022,"$34,224",N/A,925.0,72.93,completed
CMP-05472,N/A,email,north,07/10/2022,40653.0,3424,N/A,191.0,N/A
CMP-05473,Holiday Special,Social Media,South,2022-04-08,41165 USD,4115,,117.67,inactive
CMP-05474,black friday,SOCIAL MEDIA,East ,2022/03/02,TBD,2529,277.0,N/A,active
CMP-05475,Summer Sale,Social Media,,13/02/2023,14660.0,N/A,N/A,14.0,ACTIVE
CMP-05476,Summer  Sale,EMAIL,north,11/04/2024,N/A,2524.0,348.0,27.43,N/A
CMP-05477,Black Friday,Organic,NORTH,2024/02/19,,2491,,269.34%,active
CMP-05478,Holiday Special,,East,10/02/2023,7712.0,N/A,N/A,17.06%,
CMP-05479,Back to School,Organic,NORTH,16/03/2024,$41623,3147,,264.44,completed
CMP-05480,Holiday Special,email,NORTH,2023/11/03,2563 USD,1404,979,N/A,Pending
CMP-05481,New Year Promo,organic,East ,2024-05-01,26081 USD,267.0,N/A,,Pending
CMP-05482,Summer  Sale,Organic,East ,2023/05/26,$42846,2588,N/A,-234.93,Inactive
CMP-05483,N/A,Email,North,05-27-2022,TBD,684,627.0,,active
CMP-05484,black friday,ppc,East ,01-23-2024,TBD,1009.0,680.0,108.93,
CMP-05485,Summer  Sale,EMAIL,N/A,03-06-2022,,4199,N/A,,
CMP-05486,New Year Promo,ppc,North,13/07/2023,,3812,580.0,41.24%,
CMP-05487,Summer  Sale,,N/A,2022/05/30,10371 USD,1548,,118.24%,Pending
CMP-05488,Summer Sale,ppc,south,2022/08/04,TBD,1771,75.0,-84.58,completed
CMP-05489,Back to School,,N/A,03-23-2022,3633.0,N/A,,174.97%,inactive
CMP-05490,,email,West,09/07/2023,46903,,756,297.99%,active
CMP-05491,N/A,EMAIL,West,19/02/2024,15443,N/A,,268.0,Completed
CMP-05492,,SOCIAL MEDIA,East,2022/08/17,30099.00,,,54.69,
CMP-05493,black friday,organic,N/A,2023/06/21,45615.0,2869.0,694.0,299.03%,completed
CMP-05494,N/A,Social Media,East ,01/01/2024,11721,N/A,910.0,,completed
CMP-05495,,organic,north,21/09/2022,TBD,2895,N/A,N/A,Completed
CMP-05496,SUMMER SALE,PPC,north,11-30-2023,26393,,233.0,27.21,Active
CMP-05497,N/A,organic,,2023/10/07,"$16,573",,934.0,174.31,Pending
CMP-05498,Black Friday,PPC,East ,25/10/2023,8411,1460,674,N/A,
CMP-05499,Holiday Special,email,South,08-07-2023,N/A,2392.0,849.0,10.97,inactive
CMP-05500,black friday,PPC,NORTH,02/02/2024,46517.00,1634,,N/A,Completed
CMP-05501,Summer  Sale,ppc,NORTH,15/04/2022,33342 USD,2259.0,,,Active
CMP-05502,black friday,,NORTH,2023-06-23,18497.00,,831.0,58.77,
CMP-05503,black friday,Email,,2024/04/24,TBD,,,-51.34,Completed
CMP-05504,Summer  Sale,ppc,south,2022-05-30,"$21,094",1909.0,563.0,,
CMP-05505,Holiday Special,Social Media,West,22/07/2023,N/A,2749.0,722.0,179.16,
CMP-05506,New Year Promo,Email,East,30/06/2023,TBD,3690,,108.14%,Inactive
CMP-05507,N/A,SOCIAL MEDIA,South,2023-04-23,18474 USD,,82.0,264.45,N/A
CMP-05508,Black Friday,ppc,East,27/01/2022,TBD,1807.0,419,125.0,ACTIVE
CMP-05509,black friday,SOCIAL MEDIA,South,06/05/2022,TBD,4834,494,-3.0,Completed
CMP-05510,Summer  Sale,Email,East,10-19-2022,"$2,492",,269.0,228.0,Inactive
CMP-05511,SUMMER SALE,Social Media,N/A,05-09-2023,"$16,612",650,901.0,,inactive
CMP-05512,Holiday Special,organic,,07-19-2022,"$6,154",829,N/A,N/A,Inactive
CMP-05513,SUMMER SALE,EMAIL,North,2024/03/16,TBD,N/A,,N/A,Completed
CMP-05514,Holiday Special,email,north,07/06/2023,48221,2056,559,245.0,
CMP-05515,New Year Promo,email,north,2023/11/26,30312 USD,3784,27.0,N/A,inactive
CMP-05516,Summer  Sale,Email,West,02/08/2022,,1607,,285.07,N/A
CMP-05517,N/A,email,,2024/06/02,44028.0,4723.0,,,ACTIVE
CMP-05518,Black Friday,PPC,north,2022/06/26,13097.00,1222.0,365.0,,N/A
CMP-05519,Holiday Special,SOCIAL MEDIA,south,2022-06-03,38706.00,,302.0,5.28,Active
CMP-05520,SUMMER SALE,Social Media,,05-30-2023,1501 USD,,127,N/A,Completed
CMP-05521,N/A,PPC,East,2022/12/31,17899,2273.0,N/A,,ACTIVE
CMP-05522,New Year Promo,email,NORTH,2022/01/26,N/A,N/A,42,145.92,active
CMP-05523,Black Friday,SOCIAL MEDIA,south,2023-09-27,40033,3769.0,299.0,,ACTIVE
CMP-05524,black friday,SOCIAL MEDIA,East ,2024/02/26,16892 USD,2298.0,N/A,N/A,ACTIVE
CMP-05525,Holiday Special,ppc,East ,2022-02-25,TBD,,46,,inactive
CMP-05526,N/A,Social Media,NORTH,2023/07/30,34920 USD,210.0,N/A,25.0,Active
CMP-05527,N/A,Email,South,18/08/2022,9242,4985.0,821,254.36%,N/A
CMP-05528,Back to School,ppc,,2023/12/17,5135.00,,,116.17,Active
CMP-05529,N/A,organic,NORTH,2024-04-14,13512,1705.0,N/A,,completed
CMP-05530,Summer  Sale,ppc,West,28/02/2024,"$29,399",,,N/A,completed
CMP-05531,N/A,organic,south,12/01/2023,TBD,,N/A,10.11%,
,N/A,SOCIAL MEDIA,East ,2023-01-04,-8002,N/A,987.0,,Inactive
CMP-05533,SUMMER SALE,Organic,N/A,2024/03/13,$47909,3172.0,N/A,99.67%,ACTIVE
CMP-05534,Back to School,organic,North,2023/03/29,$18968,2409,N/A,177.45,N/A
